"надотряд\b"	"отряд\b"	"подотряд\b"	"гипотряд\b"	"инфраотряд\b"	"парвотряд\b"	"надсем\b\."	"сем\b\."	"подсем\b\."	"род"	"period_start"	"period_end"	"debug"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur dorsalis"	""	""	"debug4090"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"–"	""	""	"debug4097"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur edwardsi"	""	""	"debug4100"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur edwardsi"	""	""	"debug4107"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"–"	""	""	"debug4113"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur fleuretae"	""	""	"debug4116"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur grewcockorum"	""	""	"debug4124"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur hollandorum"	""	""	"debug4134"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur hubbardorum"	""	""	"debug4141"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur jamesorum"	""	""	"debug4150"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur leucopus"	""	""	"debug4159"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur manasamody"	""	""	"debug4166"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur microdon"	""	""	"debug4175"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur milanoii"	""	""	"debug4182"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur mittermeieri"	""	""	"debug4188"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur mitsinjonensis"	""	""	"debug4193"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"–"	""	""	"debug4198"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur mustelinus"	""	""	"debug4201"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"(?=Mixocebus caniceps"	""	""	"debug4210"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur mustelinus"	""	""	"debug4215"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"–"	""	""	"debug4220"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur otto"	""	""	"debug4223"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur petteri"	""	""	"debug4231"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur randrianasoli"	""	""	"debug4237"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur ruficaudatus"	""	""	"debug4243"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur sahamalazensis"	""	""	"debug4249"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur scottorum"	""	""	"debug4255"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur seali"	""	""	"debug4263"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"–"	""	""	"debug4270"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur septentrionalis"	""	""	"debug4273"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur septentrionalis"	""	""	"debug4280"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur septentrionalis"	""	""	"debug4285"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur septentrionalis"	""	""	"debug4290"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"–"	""	""	"debug4295"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur tymerlachsoni"	""	""	"debug4298"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Lepilemur wrighti"	""	""	"debug4304"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"***"	""	""	"debug4310"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Megaladapis Forsyth-Major,"	""	""	"debug4313"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Megaladapis Peloriadapis"	""	""	"debug4322"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Megaladapis Peloriadapis"	""	""	"debug4325"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"-"	""	""	"debug4331"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Megaladapis Megaladapis"	""	""	"debug4334"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Megaladapis Megaladapis"	""	""	"debug4337"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Lepilemuridae"	""	"Megaladapis Megaladapis"	""	""	"debug4344"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Archaeolemurinae"	"Archaeolemur Filhol,"	"1.806"	"0.0117"	"debug4370"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Archaeolemurinae"	"Archaeolemur edwardsi"	"1.806"	"0.0117"	"debug4382"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Archaeolemurinae"	"Archaeolemur majori"	""	""	"debug4389"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Archaeolemurinae"	"???Archaeolemur platyrhinus"	"1.806"	"0.0117"	"debug4397"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Archaeolemurinae"	"???Archaeolemur robustus"	"1.806"	"0.0117"	"debug4400"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Archaeolemurinae"	"*"	""	""	"debug4406"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Archaeolemurinae"	"Hadropithecus stenognathus"	"1.806"	"0.0117"	"debug4409"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi Jourdan,"	""	""	"debug4427"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi betsileo"	""	""	"debug4435"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi cleesei"	""	""	"debug4443"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"-"	""	""	"debug4451"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi laniger"	""	""	"debug4454"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi laniger"	""	""	"debug4463"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"-"	""	""	"debug4470"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi meridionalis"	""	""	"debug4473"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi mooreorum"	""	""	"debug4481"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi occidentalis"	""	""	"debug4488"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi peyrierasi"	""	""	"debug4496"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi ramanantsoavana"	""	""	"debug4504"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Avahi unicolor"	""	""	"debug4513"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"*"	""	""	"debug4520"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Indri É.Geoffroy"	""	""	"debug4523"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Indri indri"	""	""	"debug4532"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Indri indri"	""	""	"debug4542"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"*"	""	""	"debug4549"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus Bennett,"	""	""	"debug4552"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"""группа Propithecus"	""	""	"debug4560"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus candidus"	""	""	"debug4563"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"-"	""	""	"debug4569"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus diadema"	""	""	"debug4572"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus diadema"	""	""	"debug4578"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus diadema"	""	""	"debug4581"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"–"	""	""	"debug4587"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus edwardsi"	""	""	"debug4590"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus perrieri"	""	""	"debug4596"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus tattersalli"	""	""	"debug4602"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"""группа Propithecus"	""	""	"debug4608"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus coquereli"	""	""	"debug4611"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus coronatus"	""	""	"debug4618"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus deckenii"	""	""	"debug4625"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus verreauxi"	""	""	"debug4631"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus verreauxi"	""	""	"debug4637"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Propithecus verreauxi"	""	""	"debug4643"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"***"	""	""	"debug4648"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Mesopropithecus Standing,"	"1.806"	"0.0117"	"debug4651"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Mesopropithecus dolichobrachion"	""	""	"debug4662"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Mesopropithecus globiceps"	""	""	"debug4670"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Indriinae"	"Mesopropithecus pithecoides"	""	""	"debug4680"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"Archaeoindris fontoynonti"	""	""	"debug4693"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"*"	""	""	"debug4704"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"Babakotia radofilia"	"1.806"	"0.0117"	"debug4707"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"*"	""	""	"debug4725"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"Palaeopropithecus G.Grandidier,"	""	""	"debug4728"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"Palaeopropithecus ingens"	""	""	"debug4737"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"Palaeopropithecus kelyus"	"1.806"	"0.0117"	"debug4745"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"Palaeopropithecus maximus"	""	""	"debug4753"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Lemuroidea"	"Indriidae"	"Palaeopropithecinae"	"???Palaeopropithecus raybaudi"	""	""	"debug4758"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Allocebus Petter-Rousseaux"	""	""	"debug4782"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Allocebus trichotis"	""	""	"debug4788"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"*"	""	""	"debug4798"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus É.Geoffroy"	""	""	"debug4801"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"?=Opolemur Gray"	""	""	"debug4807"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"""группа Cheirogaleus"	""	""	"debug4814"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus adipicaudatus"	""	""	"debug4817"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"-"	""	""	"debug4824"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus medius"	""	""	"debug4827"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus medius"	""	""	"debug4834"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus medius"	""	""	"debug4837"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"-"	""	""	"debug4840"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"""группа Cheirogaleus"	""	""	"debug4843"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus crossleyi"	""	""	"debug4846"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"-"	""	""	"debug4853"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus major"	""	""	"debug4856"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus major"	""	""	"debug4863"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"-"	""	""	"debug4869"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus minusculus"	""	""	"debug4872"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus ravus"	""	""	"debug4878"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus sibreei"	""	""	"debug4884"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"–"	""	""	"debug4891"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Не знаю"	""	""	"debug4894"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus andysabini"	""	""	"debug4897"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus lavasoensis"	""	""	"debug4900"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Cheirogaleus thomasi"	""	""	"debug4903"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"–"	""	""	"debug4906"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Синонимы каких-то"	""	""	"debug4909"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"?Cheirogaleus pusillus"	""	""	"debug4912"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"?Chirogale furcifer"	""	""	"debug4917"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"*"	""	""	"debug4922"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Microcebus É.Geoffroy"	""	""	"debug4925"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"(?=Opolemur Gray"	""	""	"debug4933"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Microcebus arnholdi"	""	""	"debug4939"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Microcebus berthae"	""	""	"debug4947"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Microcebus bongolavensis"	""	""	"debug4952"
"ARCHONTA"	"PRIMATES"	"STREPSIRRHINI"	""	"LEMURIFORMES"	""	"Cheirogaleoidea"	"Cheirogaleidae"	"Cheirogaleinae"	"Microcebus boraha"	""	""	"debug4957"
